# Description: This file contains daily global mean near-surface (2m) air temperature
#  data from ERA5 from 1940 to 2026 as well as daily temperature anomalies relative to
#  the 1991-2020 reference period.
# Data source: The original ERA5 gridded hourly data used to generate the time series can be
#  downloaded from the C3S Climate Data Store (CDS) at the following link:
#  https://cds.climate.copernicus.eu/datasets/reanalysis-era5-single-levels
# Data availability: The ERA5 data available in the CDS are updated with a 5-day delay (120 hours)
#  behind real-time. Note that the time series below includes values based on ERA5 data not yet
#  available in the CDS (for days 2 to 5 behind real-time).
# Status: Can be preliminary or final. If preliminary, the values will likely change (slightly)
#  once the final ERA5 data for the day are available (typically 3 days behind real-time).
# Columns:
#  2t: Daily mean absolute temperature based on hourly values from 00 to 23 UTC
#  clim_91-20: Daily climatology for 1991-2020
#  ano_91-20: Daily anomaly relative to the 1991-2020 daily climatology
#  status: Preliminary or final
# Units: deg. C
# Last updated: 27 Jul 2026
date,2t,clim_91-20,ano_91-20,status
1941-06-24,15.641,16.122,-0.481,FINAL
1941-06-25,15.566,16.131,-0.566,FINAL
1941-06-26,15.579,16.140,-0.561,FINAL
1941-06-27,15.598,16.148,-0.550,FINAL
1941-06-28,15.580,16.155,-0.575,FINAL
1941-06-29,15.545,16.161,-0.617,FINAL
1941-06-30,15.562,16.167,-0.605,FINAL
1941-07-01,15.598,16.173,-0.575,FINAL
1941-07-02,15.604,16.178,-0.574,FINAL
1941-07-03,15.593,16.183,-0.589,FINAL
1941-07-04,15.542,16.187,-0.645,FINAL
1941-07-05,15.508,16.191,-0.684,FINAL
1941-07-06,15.509,16.195,-0.686,FINAL
1941-07-07,15.585,16.199,-0.614,FINAL
1941-07-08,15.646,16.202,-0.556,FINAL
1941-07-09,15.742,16.206,-0.464,FINAL
1941-07-10,15.781,16.209,-0.429,FINAL
1941-07-11,15.754,16.213,-0.459,FINAL
1941-07-12,15.694,16.216,-0.522,FINAL
1941-07-13,15.699,16.220,-0.520,FINAL
1941-07-14,15.699,16.223,-0.524,FINAL
1941-07-15,15.668,16.227,-0.559,FINAL
1941-07-16,15.626,16.230,-0.604,FINAL
1941-07-17,15.631,16.234,-0.602,FINAL
1941-07-18,15.650,16.237,-0.587,FINAL
1941-07-19,15.635,16.241,-0.606,FINAL
1941-07-20,15.667,16.244,-0.577,FINAL
1941-07-21,15.737,16.248,-0.511,FINAL
1941-07-22,15.748,16.251,-0.503,FINAL
1941-07-23,15.771,16.254,-0.483,FINAL
1941-07-24,15.789,16.257,-0.468,FINAL
1941-07-25,15.765,16.260,-0.494,FINAL
1941-07-26,15.725,16.262,-0.537,FINAL
1941-07-27,15.710,16.264,-0.554,FINAL
1941-07-28,15.741,16.265,-0.525,FINAL
1941-07-29,15.810,16.266,-0.456,FINAL
1941-07-30,15.819,16.267,-0.448,FINAL
1941-07-31,15.828,16.266,-0.438,FINAL
1941-08-01,15.865,16.265,-0.401,FINAL
1941-08-02,15.832,16.264,-0.432,FINAL
1941-08-03,15.843,16.261,-0.418,FINAL
1941-08-04,15.853,16.258,-0.405,FINAL
1941-08-05,15.835,16.254,-0.419,FINAL
1941-08-06,15.848,16.249,-0.400,FINAL
1941-08-07,15.842,16.243,-0.400,FINAL
1941-08-08,15.893,16.235,-0.342,FINAL
1941-08-09,15.948,16.227,-0.280,FINAL
1941-08-10,15.923,16.218,-0.296,FINAL
1941-08-11,15.863,16.208,-0.346,FINAL
1941-08-12,15.843,16.197,-0.355,FINAL
1941-08-13,15.745,16.185,-0.441,FINAL
1941-08-14,15.645,16.172,-0.527,FINAL
1941-08-15,15.616,16.158,-0.542,FINAL
1941-08-16,15.637,16.144,-0.507,FINAL
1941-08-17,15.624,16.128,-0.504,FINAL
1941-08-18,15.571,16.111,-0.541,FINAL
1941-08-19,15.530,16.094,-0.564,FINAL
1941-08-20,15.493,16.076,-0.583,FINAL
1941-08-21,15.476,16.057,-0.581,FINAL
1941-08-22,15.453,16.037,-0.585,FINAL
1941-08-23,15.409,16.017,-0.608,FINAL
1941-08-24,15.381,15.997,-0.615,FINAL
1941-08-25,15.429,15.976,-0.547,FINAL
1941-08-26,15.472,15.954,-0.483,FINAL
1941-08-27,15.450,15.932,-0.483,FINAL
1941-08-28,15.400,15.910,-0.510,FINAL
1941-08-29,15.377,15.887,-0.510,FINAL
1941-08-30,15.325,15.865,-0.540,FINAL
1941-08-31,15.329,15.842,-0.513,FINAL
1941-09-01,15.315,15.818,-0.503,FINAL
1941-09-02,15.284,15.795,-0.511,FINAL
1941-09-03,15.213,15.771,-0.558,FINAL
1941-09-04,15.150,15.748,-0.598,FINAL
1941-09-05,15.099,15.724,-0.625,FINAL
1941-09-06,15.048,15.700,-0.652,FINAL
1941-09-07,14.933,15.676,-0.743,FINAL
1941-09-08,14.781,15.652,-0.870,FINAL
1941-09-09,14.702,15.627,-0.925,FINAL
1941-09-10,14.678,15.603,-0.925,FINAL
1941-09-11,14.659,15.578,-0.919,FINAL
1941-09-12,14.579,15.553,-0.974,FINAL
1941-09-13,14.532,15.528,-0.996,FINAL
1941-09-14,14.525,15.502,-0.978,FINAL
1941-09-15,14.489,15.477,-0.987,FINAL
1941-09-16,14.467,15.450,-0.983,FINAL
1941-09-17,14.498,15.424,-0.926,FINAL
1941-09-18,14.477,15.397,-0.920,FINAL
1941-09-19,14.443,15.370,-0.927,FINAL
1941-09-20,14.393,15.342,-0.949,FINAL
1941-09-21,14.353,15.314,-0.961,FINAL
1941-09-22,14.305,15.285,-0.980,FINAL
1941-09-23,14.310,15.256,-0.946,FINAL
1941-09-24,14.271,15.226,-0.955,FINAL
1941-09-25,14.198,15.196,-0.998,FINAL
1941-09-26,14.170,15.165,-0.995,FINAL
1941-09-27,14.188,15.133,-0.945,FINAL
1941-09-28,14.164,15.101,-0.937,FINAL
1941-09-29,14.226,15.068,-0.843,FINAL
1941-09-30,14.321,15.035,-0.714,FINAL
1941-10-01,14.328,15.001,-0.673,FINAL
1941-10-02,14.314,14.967,-0.653,FINAL
1941-10-03,14.351,14.932,-0.581,FINAL
1941-10-04,14.363,14.896,-0.533,FINAL
1941-10-05,14.344,14.861,-0.516,FINAL
1941-10-06,14.288,14.824,-0.536,FINAL
1941-10-07,14.212,14.788,-0.575,FINAL
1941-10-08,14.164,14.751,-0.587,FINAL
1941-10-09,14.163,14.714,-0.551,FINAL
1941-10-10,14.150,14.676,-0.526,FINAL
1941-10-11,14.142,14.638,-0.496,FINAL
1941-10-12,14.150,14.600,-0.450,FINAL
1941-10-13,14.121,14.562,-0.441,FINAL
1941-10-14,14.071,14.524,-0.453,FINAL
1941-10-15,14.003,14.486,-0.483,FINAL
1941-10-16,13.954,14.447,-0.493,FINAL
1941-10-17,13.904,14.409,-0.505,FINAL
1941-10-18,13.864,14.371,-0.506,FINAL
1941-10-19,13.875,14.332,-0.457,FINAL
1941-10-20,13.886,14.294,-0.409,FINAL
1941-10-21,13.883,14.256,-0.373,FINAL
1941-10-22,13.830,14.218,-0.388,FINAL
1941-10-23,13.703,14.181,-0.477,FINAL
1941-10-24,13.563,14.143,-0.580,FINAL
1941-10-25,13.524,14.106,-0.582,FINAL
1941-10-26,13.509,14.068,-0.559,FINAL
1941-10-27,13.530,14.031,-0.502,FINAL
1941-10-28,13.528,13.994,-0.466,FINAL
1941-10-29,13.523,13.958,-0.435,FINAL
1941-10-30,13.450,13.921,-0.471,FINAL
1941-10-31,13.392,13.885,-0.493,FINAL
1941-11-01,13.365,13.849,-0.484,FINAL
1941-11-02,13.372,13.813,-0.442,FINAL
1941-11-03,13.367,13.778,-0.411,FINAL
1941-11-04,13.373,13.742,-0.370,FINAL
1941-11-05,13.347,13.707,-0.360,FINAL
1941-11-06,13.295,13.672,-0.377,FINAL
1941-11-07,13.233,13.638,-0.405,FINAL
1941-11-08,13.118,13.603,-0.485,FINAL
1941-11-09,12.993,13.569,-0.576,FINAL
1941-11-10,12.879,13.535,-0.656,FINAL
1941-11-11,12.838,13.501,-0.664,FINAL
1941-11-12,12.754,13.468,-0.713,FINAL
1941-11-13,12.626,13.435,-0.808,FINAL
1941-11-14,12.505,13.402,-0.896,FINAL
1941-11-15,12.447,13.369,-0.922,FINAL
1941-11-16,12.409,13.337,-0.928,FINAL
1941-11-17,12.369,13.305,-0.936,FINAL
1941-11-18,12.322,13.274,-0.952,FINAL
1941-11-19,12.257,13.243,-0.986,FINAL
1941-11-20,12.177,13.213,-1.035,FINAL
1941-11-21,12.078,13.183,-1.104,FINAL
1941-11-22,12.017,13.153,-1.136,FINAL
1941-11-23,12.020,13.124,-1.104,FINAL
1941-11-24,12.014,13.096,-1.082,FINAL
1941-11-25,12.027,13.069,-1.042,FINAL
1941-11-26,12.041,13.042,-1.000,FINAL
1941-11-27,12.056,13.015,-0.960,FINAL
1941-11-28,12.020,12.989,-0.969,FINAL
1941-11-29,12.088,12.964,-0.876,FINAL
1941-11-30,12.164,12.940,-0.776,FINAL
1941-12-01,12.191,12.917,-0.726,FINAL
1941-12-02,12.172,12.894,-0.722,FINAL
1941-12-03,12.200,12.872,-0.672,FINAL
1941-12-04,12.218,12.850,-0.633,FINAL
1941-12-05,12.112,12.830,-0.718,FINAL
1941-12-06,12.056,12.810,-0.754,FINAL
1941-12-07,11.993,12.791,-0.798,FINAL
1941-12-08,11.972,12.772,-0.800,FINAL
1941-12-09,11.997,12.754,-0.757,FINAL
1941-12-10,12.061,12.737,-0.676,FINAL
1941-12-11,12.114,12.721,-0.607,FINAL
1941-12-12,12.157,12.705,-0.548,FINAL
1941-12-13,12.178,12.690,-0.512,FINAL
1941-12-14,12.120,12.675,-0.555,FINAL
1941-12-15,12.074,12.661,-0.587,FINAL
1941-12-16,12.074,12.647,-0.573,FINAL
1941-12-17,12.075,12.634,-0.559,FINAL
1941-12-18,11.994,12.621,-0.627,FINAL
1941-12-19,11.990,12.609,-0.618,FINAL
1941-12-20,11.897,12.597,-0.700,FINAL
1941-12-21,11.845,12.585,-0.740,FINAL
1941-12-22,11.866,12.574,-0.708,FINAL
1941-12-23,11.906,12.563,-0.658,FINAL
1941-12-24,11.929,12.553,-0.624,FINAL
1941-12-25,11.914,12.543,-0.629,FINAL
1941-12-26,11.804,12.533,-0.729,FINAL
1941-12-27,11.714,12.523,-0.809,FINAL
1941-12-28,11.705,12.514,-0.809,FINAL
1941-12-29,11.668,12.505,-0.837,FINAL
1941-12-30,11.628,12.496,-0.869,FINAL
1941-12-31,11.581,12.488,-0.907,FINAL
1942-01-01,11.566,12.480,-0.914,FINAL
1942-01-02,11.517,12.472,-0.955,FINAL
1942-01-03,11.491,12.465,-0.974,FINAL
1942-01-04,11.508,12.458,-0.950,FINAL
1942-01-05,11.562,12.452,-0.890,FINAL
1942-01-06,11.708,12.446,-0.738,FINAL
1942-01-07,11.812,12.440,-0.629,FINAL
1942-01-08,11.838,12.435,-0.598,FINAL
1942-01-09,11.906,12.431,-0.524,FINAL
1942-01-10,11.931,12.427,-0.495,FINAL
1942-01-11,11.899,12.423,-0.524,FINAL
1942-01-12,11.911,12.421,-0.510,FINAL
1942-01-13,11.912,12.418,-0.506,FINAL
1942-01-14,11.961,12.417,-0.456,FINAL
1942-01-15,11.990,12.416,-0.426,FINAL
1942-01-16,11.944,12.416,-0.472,FINAL
1942-01-17,11.953,12.417,-0.463,FINAL
1942-01-18,12.003,12.418,-0.415,FINAL
1942-01-19,12.018,12.420,-0.402,FINAL
1942-01-20,12.040,12.423,-0.382,FINAL
1942-01-21,12.060,12.426,-0.367,FINAL
1942-01-22,12.038,12.431,-0.393,FINAL
1942-01-23,12.008,12.436,-0.427,FINAL
1942-01-24,12.003,12.442,-0.438,FINAL
1942-01-25,12.037,12.448,-0.411,FINAL
1942-01-26,12.058,12.455,-0.397,FINAL
1942-01-27,12.045,12.463,-0.419,FINAL
1942-01-28,11.994,12.472,-0.478,FINAL
1942-01-29,11.959,12.482,-0.522,FINAL
1942-01-30,11.858,12.492,-0.633,FINAL
1942-01-31,11.762,12.502,-0.740,FINAL
1942-02-01,11.688,12.513,-0.825,FINAL
1942-02-02,11.687,12.525,-0.838,FINAL
1942-02-03,11.637,12.538,-0.900,FINAL
1942-02-04,11.684,12.551,-0.867,FINAL
1942-02-05,11.751,12.564,-0.813,FINAL
1942-02-06,11.809,12.578,-0.769,FINAL
1942-02-07,11.768,12.592,-0.825,FINAL
1942-02-08,11.810,12.607,-0.797,FINAL
1942-02-09,11.844,12.622,-0.778,FINAL
1942-02-10,11.862,12.638,-0.776,FINAL
1942-02-11,11.865,12.654,-0.789,FINAL
1942-02-12,11.880,12.671,-0.791,FINAL
1942-02-13,11.874,12.687,-0.813,FINAL
1942-02-14,11.882,12.705,-0.822,FINAL
1942-02-15,11.922,12.722,-0.800,FINAL
1942-02-16,11.871,12.740,-0.869,FINAL
1942-02-17,11.800,12.758,-0.958,FINAL
1942-02-18,11.838,12.776,-0.938,FINAL
1942-02-19,11.873,12.795,-0.922,FINAL
1942-02-20,11.926,12.814,-0.888,FINAL
1942-02-21,11.995,12.834,-0.839,FINAL
1942-02-22,12.126,12.854,-0.727,FINAL
1942-02-23,12.228,12.874,-0.647,FINAL
1942-02-24,12.282,12.895,-0.613,FINAL
1942-02-25,12.280,12.916,-0.636,FINAL
1942-02-26,12.318,12.937,-0.619,FINAL
1942-02-27,12.343,12.959,-0.616,FINAL
1942-02-28,12.274,12.981,-0.707,FINAL
1942-03-01,12.260,13.003,-0.744,FINAL
1942-03-02,12.318,13.026,-0.708,FINAL
1942-03-03,12.372,13.050,-0.678,FINAL
1942-03-04,12.373,13.074,-0.700,FINAL
1942-03-05,12.403,13.098,-0.695,FINAL
1942-03-06,12.401,13.122,-0.722,FINAL
1942-03-07,12.383,13.148,-0.765,FINAL
1942-03-08,12.401,13.173,-0.772,FINAL
1942-03-09,12.494,13.199,-0.705,FINAL
1942-03-10,12.651,13.225,-0.574,FINAL
1942-03-11,12.775,13.252,-0.477,FINAL
1942-03-12,12.755,13.279,-0.524,FINAL
1942-03-13,12.705,13.307,-0.602,FINAL
1942-03-14,12.703,13.335,-0.632,FINAL
1942-03-15,12.695,13.363,-0.669,FINAL
1942-03-16,12.692,13.392,-0.700,FINAL
1942-03-17,12.734,13.421,-0.688,FINAL
1942-03-18,12.776,13.451,-0.675,FINAL
1942-03-19,12.825,13.481,-0.655,FINAL
1942-03-20,12.857,13.511,-0.654,FINAL
1942-03-21,12.829,13.541,-0.712,FINAL
1942-03-22,12.769,13.572,-0.803,FINAL
1942-03-23,12.754,13.603,-0.849,FINAL
1942-03-24,12.817,13.634,-0.817,FINAL
1942-03-25,12.871,13.666,-0.794,FINAL
1942-03-26,12.946,13.697,-0.751,FINAL
1942-03-27,12.959,13.729,-0.770,FINAL
1942-03-28,12.945,13.761,-0.816,FINAL
1942-03-29,13.024,13.793,-0.769,FINAL
1942-03-30,13.082,13.826,-0.744,FINAL
1942-03-31,13.146,13.858,-0.712,FINAL
1942-04-01,13.256,13.891,-0.635,FINAL
1942-04-02,13.339,13.923,-0.584,FINAL
1942-04-03,13.351,13.956,-0.605,FINAL
1942-04-04,13.302,13.989,-0.687,FINAL
1942-04-05,13.278,14.022,-0.744,FINAL
1942-04-06,13.295,14.055,-0.760,FINAL
1942-04-07,13.330,14.087,-0.758,FINAL
1942-04-08,13.316,14.120,-0.805,FINAL
1942-04-09,13.326,14.153,-0.827,FINAL
1942-04-10,13.324,14.186,-0.862,FINAL
1942-04-11,13.307,14.219,-0.913,FINAL
1942-04-12,13.379,14.252,-0.873,FINAL
1942-04-13,13.464,14.285,-0.820,FINAL
1942-04-14,13.452,14.317,-0.866,FINAL
1942-04-15,13.477,14.350,-0.873,FINAL
1942-04-16,13.522,14.382,-0.861,FINAL
1942-04-17,13.588,14.415,-0.827,FINAL
1942-04-18,13.544,14.447,-0.903,FINAL
1942-04-19,13.582,14.479,-0.897,FINAL
1942-04-20,13.686,14.511,-0.825,FINAL
1942-04-21,13.751,14.543,-0.792,FINAL
1942-04-22,13.768,14.574,-0.806,FINAL
1942-04-23,13.764,14.606,-0.842,FINAL
1942-04-24,13.815,14.637,-0.822,FINAL
1942-04-25,13.827,14.668,-0.841,FINAL
1942-04-26,13.888,14.698,-0.811,FINAL
1942-04-27,13.884,14.729,-0.845,FINAL
1942-04-28,13.895,14.759,-0.864,FINAL
1942-04-29,13.964,14.789,-0.826,FINAL
1942-04-30,14.077,14.819,-0.742,FINAL
1942-05-01,14.189,14.849,-0.659,FINAL
1942-05-02,14.239,14.878,-0.639,FINAL
1942-05-03,14.288,14.907,-0.619,FINAL
1942-05-04,14.291,14.936,-0.645,FINAL
1942-05-05,14.334,14.965,-0.631,FINAL
1942-05-06,14.411,14.993,-0.582,FINAL
1942-05-07,14.420,15.021,-0.601,FINAL
1942-05-08,14.395,15.050,-0.654,FINAL
1942-05-09,14.432,15.078,-0.645,FINAL
1942-05-10,14.472,15.105,-0.634,FINAL
1942-05-11,14.522,15.133,-0.611,FINAL
1942-05-12,14.616,15.161,-0.545,FINAL
1942-05-13,14.659,15.188,-0.529,FINAL
1942-05-14,14.619,15.215,-0.597,FINAL
1942-05-15,14.625,15.243,-0.617,FINAL
1942-05-16,14.648,15.270,-0.622,FINAL
1942-05-17,14.693,15.297,-0.603,FINAL
1942-05-18,14.746,15.324,-0.578,FINAL
1942-05-19,14.759,15.351,-0.592,FINAL
1942-05-20,14.793,15.378,-0.585,FINAL
1942-05-21,14.772,15.405,-0.633,FINAL
1942-05-22,14.814,15.432,-0.618,FINAL
1942-05-23,14.839,15.459,-0.620,FINAL
1942-05-24,14.882,15.486,-0.604,FINAL
1942-05-25,14.884,15.512,-0.628,FINAL
1942-05-26,14.899,15.539,-0.640,FINAL
1942-05-27,14.916,15.566,-0.649,FINAL
1942-05-28,14.954,15.592,-0.638,FINAL
1942-05-29,15.006,15.618,-0.612,FINAL
1942-05-30,15.047,15.644,-0.597,FINAL
1942-05-31,15.081,15.670,-0.589,FINAL
1942-06-01,15.110,15.696,-0.586,FINAL
1942-06-02,15.128,15.721,-0.594,FINAL
1942-06-03,15.139,15.746,-0.607,FINAL
1942-06-04,15.182,15.771,-0.589,FINAL
1942-06-05,15.225,15.795,-0.570,FINAL
1942-06-06,15.333,15.819,-0.486,FINAL
1942-06-07,15.354,15.842,-0.488,FINAL
1942-06-08,15.331,15.864,-0.533,FINAL
1942-06-09,15.344,15.886,-0.542,FINAL
1942-06-10,15.363,15.907,-0.544,FINAL
1942-06-11,15.359,15.928,-0.569,FINAL
1942-06-12,15.398,15.948,-0.550,FINAL
1942-06-13,15.412,15.967,-0.555,FINAL
1942-06-14,15.394,15.985,-0.591,FINAL
1942-06-15,15.431,16.003,-0.572,FINAL
1942-06-16,15.394,16.020,-0.626,FINAL
1942-06-17,15.326,16.035,-0.710,FINAL
1942-06-18,15.266,16.050,-0.784,FINAL
1942-06-19,15.197,16.064,-0.867,FINAL
1942-06-20,15.164,16.078,-0.914,FINAL
1942-06-21,15.168,16.090,-0.922,FINAL
1942-06-22,15.193,16.102,-0.908,FINAL
1942-06-23,15.227,16.112,-0.886,FINAL
1942-06-24,15.279,16.122,-0.843,FINAL
1942-06-25,15.333,16.131,-0.799,FINAL
1942-06-26,15.364,16.140,-0.775,FINAL
1942-06-27,15.391,16.148,-0.757,FINAL
1942-06-28,15.386,16.155,-0.769,FINAL
1942-06-29,15.437,16.161,-0.724,FINAL
1942-06-30,15.472,16.167,-0.695,FINAL
1942-07-01,15.552,16.173,-0.621,FINAL
1942-07-02,15.557,16.178,-0.621,FINAL
1942-07-03,15.536,16.183,-0.646,FINAL
1942-07-04,15.558,16.187,-0.629,FINAL
1942-07-05,15.554,16.191,-0.637,FINAL
1942-07-06,15.565,16.195,-0.630,FINAL
1942-07-07,15.568,16.199,-0.631,FINAL
1942-07-08,15.544,16.202,-0.658,FINAL
1942-07-09,15.505,16.206,-0.701,FINAL
1942-07-10,15.508,16.209,-0.701,FINAL
1942-07-11,15.486,16.213,-0.727,FINAL
1942-07-12,15.412,16.216,-0.805,FINAL
1942-07-13,15.425,16.220,-0.795,FINAL
1942-07-14,15.461,16.223,-0.762,FINAL
1942-07-15,15.445,16.227,-0.781,FINAL
1942-07-16,15.474,16.230,-0.756,FINAL
1942-07-17,15.506,16.234,-0.727,FINAL
1942-07-18,15.473,16.237,-0.764,FINAL
1942-07-19,15.448,16.241,-0.793,FINAL
1942-07-20,15.474,16.244,-0.770,FINAL
1942-07-21,15.504,16.248,-0.743,FINAL
1942-07-22,15.513,16.251,-0.738,FINAL
1942-07-23,15.490,16.254,-0.764,FINAL
1942-07-24,15.505,16.257,-0.752,FINAL
1942-07-25,15.525,16.260,-0.734,FINAL
1942-07-26,15.513,16.262,-0.749,FINAL
1942-07-27,15.508,16.264,-0.756,FINAL
1942-07-28,15.515,16.265,-0.750,FINAL
1942-07-29,15.493,16.266,-0.773,FINAL
1942-07-30,15.504,16.267,-0.762,FINAL
1942-07-31,15.515,16.266,-0.751,FINAL
1942-08-01,15.527,16.265,-0.739,FINAL
1942-08-02,15.489,16.264,-0.774,FINAL
1942-08-03,15.441,16.261,-0.820,FINAL
1942-08-04,15.426,16.258,-0.832,FINAL
1942-08-05,15.367,16.254,-0.886,FINAL
1942-08-06,15.376,16.249,-0.873,FINAL
1942-08-07,15.371,16.243,-0.871,FINAL
1942-08-08,15.340,16.235,-0.895,FINAL
1942-08-09,15.356,16.227,-0.871,FINAL
1942-08-10,15.419,16.218,-0.800,FINAL
1942-08-11,15.382,16.208,-0.826,FINAL
1942-08-12,15.345,16.197,-0.853,FINAL
1942-08-13,15.349,16.185,-0.836,FINAL
1942-08-14,15.366,16.172,-0.806,FINAL
1942-08-15,15.428,16.158,-0.730,FINAL
1942-08-16,15.415,16.144,-0.729,FINAL
1942-08-17,15.409,16.128,-0.719,FINAL
1942-08-18,15.470,16.111,-0.641,FINAL
1942-08-19,15.568,16.094,-0.525,FINAL
1942-08-20,15.624,16.076,-0.452,FINAL
1942-08-21,15.575,16.057,-0.482,FINAL
1942-08-22,15.475,16.037,-0.562,FINAL
1942-08-23,15.386,16.017,-0.631,FINAL
1942-08-24,15.295,15.997,-0.702,FINAL
1942-08-25,15.230,15.976,-0.746,FINAL
1942-08-26,15.194,15.954,-0.760,FINAL
1942-08-27,15.188,15.932,-0.745,FINAL
1942-08-28,15.197,15.910,-0.713,FINAL
1942-08-29,15.147,15.887,-0.740,FINAL
1942-08-30,15.076,15.865,-0.788,FINAL
1942-08-31,15.031,15.842,-0.811,FINAL
1942-09-01,14.984,15.818,-0.835,FINAL
1942-09-02,14.996,15.795,-0.799,FINAL
1942-09-03,14.976,15.771,-0.795,FINAL
1942-09-04,14.965,15.748,-0.782,FINAL
1942-09-05,14.966,15.724,-0.758,FINAL
1942-09-06,14.910,15.700,-0.790,FINAL
1942-09-07,14.853,15.676,-0.823,FINAL
1942-09-08,14.861,15.652,-0.791,FINAL
1942-09-09,14.893,15.627,-0.734,FINAL
1942-09-10,14.890,15.603,-0.713,FINAL
1942-09-11,14.893,15.578,-0.685,FINAL
1942-09-12,14.873,15.553,-0.680,FINAL
1942-09-13,14.876,15.528,-0.652,FINAL
1942-09-14,14.839,15.502,-0.663,FINAL
1942-09-15,14.801,15.477,-0.676,FINAL
1942-09-16,14.692,15.450,-0.758,FINAL
1942-09-17,14.587,15.424,-0.837,FINAL
1942-09-18,14.630,15.397,-0.767,FINAL
1942-09-19,14.644,15.370,-0.726,FINAL
1942-09-20,14.621,15.342,-0.721,FINAL
1942-09-21,14.600,15.314,-0.713,FINAL
1942-09-22,14.555,15.285,-0.730,FINAL
1942-09-23,14.519,15.256,-0.737,FINAL
1942-09-24,14.505,15.226,-0.721,FINAL
1942-09-25,14.443,15.196,-0.752,FINAL
1942-09-26,14.386,15.165,-0.778,FINAL
1942-09-27,14.370,15.133,-0.763,FINAL
1942-09-28,14.333,15.101,-0.768,FINAL
1942-09-29,14.347,15.068,-0.721,FINAL
1942-09-30,14.344,15.035,-0.691,FINAL
1942-10-01,14.375,15.001,-0.626,FINAL
1942-10-02,14.377,14.967,-0.589,FINAL
1942-10-03,14.327,14.932,-0.604,FINAL
1942-10-04,14.264,14.896,-0.633,FINAL
1942-10-05,14.263,14.861,-0.597,FINAL
1942-10-06,14.249,14.824,-0.575,FINAL
1942-10-07,14.259,14.788,-0.529,FINAL
1942-10-08,14.247,14.751,-0.503,FINAL
1942-10-09,14.203,14.714,-0.510,FINAL
1942-10-10,14.150,14.676,-0.526,FINAL
1942-10-11,14.109,14.638,-0.529,FINAL
1942-10-12,14.030,14.600,-0.570,FINAL
1942-10-13,13.929,14.562,-0.633,FINAL
1942-10-14,13.914,14.524,-0.610,FINAL
1942-10-15,13.874,14.486,-0.611,FINAL
1942-10-16,13.755,14.447,-0.692,FINAL
1942-10-17,13.653,14.409,-0.756,FINAL
1942-10-18,13.544,14.371,-0.826,FINAL
1942-10-19,13.502,14.332,-0.831,FINAL
1942-10-20,13.459,14.294,-0.836,FINAL
1942-10-21,13.365,14.256,-0.892,FINAL
1942-10-22,13.273,14.218,-0.945,FINAL
1942-10-23,13.244,14.181,-0.937,FINAL
1942-10-24,13.254,14.143,-0.889,FINAL
1942-10-25,13.235,14.106,-0.871,FINAL
1942-10-26,13.210,14.068,-0.859,FINAL
1942-10-27,13.152,14.031,-0.880,FINAL
1942-10-28,13.088,13.994,-0.906,FINAL
1942-10-29,13.056,13.958,-0.902,FINAL
1942-10-30,13.082,13.921,-0.839,FINAL
1942-10-31,13.029,13.885,-0.857,FINAL
1942-11-01,12.993,13.849,-0.856,FINAL
1942-11-02,12.977,13.813,-0.836,FINAL
1942-11-03,12.901,13.778,-0.877,FINAL
1942-11-04,12.801,13.742,-0.941,FINAL
1942-11-05,12.689,13.707,-1.018,FINAL
1942-11-06,12.621,13.672,-1.051,FINAL
1942-11-07,12.630,13.638,-1.008,FINAL
1942-11-08,12.609,13.603,-0.994,FINAL
1942-11-09,12.550,13.569,-1.019,FINAL
1942-11-10,12.491,13.535,-1.044,FINAL
1942-11-11,12.456,13.501,-1.045,FINAL
1942-11-12,12.419,13.468,-1.049,FINAL
1942-11-13,12.384,13.435,-1.050,FINAL
1942-11-14,12.307,13.402,-1.095,FINAL
1942-11-15,12.274,13.369,-1.095,FINAL
1942-11-16,12.279,13.337,-1.058,FINAL
1942-11-17,12.374,13.305,-0.932,FINAL
1942-11-18,12.431,13.274,-0.843,FINAL
1942-11-19,12.432,13.243,-0.811,FINAL
1942-11-20,12.404,13.213,-0.808,FINAL
1942-11-21,12.397,13.183,-0.786,FINAL
1942-11-22,12.448,13.153,-0.705,FINAL
1942-11-23,12.461,13.124,-0.663,FINAL
1942-11-24,12.420,13.096,-0.676,FINAL
1942-11-25,12.387,13.069,-0.682,FINAL
1942-11-26,12.357,13.042,-0.684,FINAL
1942-11-27,12.336,13.015,-0.679,FINAL
1942-11-28,12.324,12.989,-0.666,FINAL
1942-11-29,12.330,12.964,-0.634,FINAL
1942-11-30,12.394,12.940,-0.546,FINAL
1942-12-01,12.386,12.917,-0.531,FINAL
1942-12-02,12.323,12.894,-0.571,FINAL
1942-12-03,12.266,12.872,-0.605,FINAL
1942-12-04,12.155,12.850,-0.696,FINAL
1942-12-05,12.020,12.830,-0.810,FINAL
1942-12-06,11.898,12.810,-0.912,FINAL
1942-12-07,11.852,12.791,-0.939,FINAL
1942-12-08,11.852,12.772,-0.920,FINAL
1942-12-09,11.798,12.754,-0.956,FINAL
1942-12-10,11.833,12.737,-0.904,FINAL
1942-12-11,11.877,12.721,-0.844,FINAL
1942-12-12,11.900,12.705,-0.805,FINAL
1942-12-13,11.914,12.690,-0.775,FINAL
1942-12-14,11.919,12.675,-0.756,FINAL
1942-12-15,11.928,12.661,-0.732,FINAL
